Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000078854	mpv17l2	164	28.4	21.6	8.4	12.7	41.1	58.0	NA	NA	NA
ENSDART00000009687	zgc:56095	1227	23.5	18.5	5.1	10.5	32.2	50.7	163.81	343.99	1.0703431946
ENSDART00000049099	trip13	273	18.9	16.0	4.1	10.4	25.2	37.8	NA	NA	NA
ENSDART00000017850	ctu1	270	37.8	34.1	8.4	20.3	52.8	66.1	76.79	97.37	0.342558894139
ENSDART00000091873	crebbpb	0	NA	NA	NA	NA	NA	NA	9.52	9.31	-0.0321804057491
ENSDART00000078824	szrd1	505	47.1	39.6	11.0	19.4	71.3	93.9	71.55	225.73	1.65757449647
ENSDART00000145175	si:ch73-257c13.2	4	23.3	23.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114100	birc6	83	46.2	34.1	8.4	20.4	65.7	103.6	10.56	29.55	1.48454829571
ENSDART00000047662	ppp1r13bb	99	52.7	31.2	5.0	15.4	79.1	128.1	17.29	156.87	3.18155970193
ENSDART00000106414	rnh1	3	31.6	22.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000047525	cryba1l1	5	13.8	10.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000135573	si:dkeyp-2e4.5	7	14.1	18.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111670	svilb	60	24.7	20.3	6.9	10.7	31.2	57.4	NA	NA	NA
ENSDART00000052562	spata4	26	32.3	23.2	5.9	14.5	32.6	45.2	NA	NA	NA
ENSDART00000047529	acap3b	2	112.6	112.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000047528	gnai3	11	21.7	15.9	6.4	11.8	32.1	41.8	NA	NA	NA
ENSDART00000145108	MFF	47	11.8	10.8	-0.8	5.1	18.0	24.9	NA	NA	NA
ENSDART00000141718	fam105ba	2	2.6	2.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017912	gli2b	4	21.3	22.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102243	il21r	3	25.2	26.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000012438	hspa9	772	25.3	21.4	6.3	12.6	34.7	49.5	79.74	100.75	0.337404328305
ENSDART00000025366	cetn3	401	17.3	15.3	3.4	9.1	22.8	33.2	NA	NA	NA
ENSDART00000022605	tmem126a	42	21.4	15.8	6.1	11.8	33.4	42.8	NA	NA	NA
ENSDART00000086530	SHKBP1	65	21.5	18.3	5.8	11.1	26.9	46.1	NA	NA	NA
ENSDART00000128149	fam32al	64	46.7	33.5	9.5	17.4	68.8	98.3	229.85	155.03	-0.568145246376
ENSDART00000090475	fam21c	235	25.4	23.5	4.1	10.5	33.8	55.6	24.83	9.82	-1.33828933186
ENSDART00000128142	ARHGAP6	1	-7.7	-7.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000049893	erbb3b	1	20.7	20.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000141077	RAPGEF2	295	35.3	29.6	9.7	17.1	49.0	69.0	29.64	19.83	-0.579860770077
ENSDART00000098173	vapal	696	20.9	18.0	2.8	9.1	30.6	42.7	78.34	65.82	-0.251223101826
ENSDART00000114661	atp6v1ab	187	15.2	12.7	3.1	7.3	21.6	28.6	NA	NA	NA
ENSDART00000109023	fmnl3	3	32.5	27.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000010944	dctn5	67	19.1	16.8	5.2	10.1	24.8	35.4	NA	NA	NA
ENSDART00000111389	exd2	321	46.0	40.3	9.0	20.2	67.6	96.0	53.6	98.89	0.883591638807
ENSDART00000109024	lrp12	63	39.7	33.6	11.4	18.6	53.6	75.2	12.32	15.61	0.341468281283
ENSDART00000139448	GALNTL6	18	29.7	25.4	10.6	19.4	30.6	49.2	NA	NA	NA
ENSDART00000111384	zgc:172282	1	120.4	120.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111386	dlx2a	1	54.6	54.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112768	ubald1a	4	17.2	16.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128647	C12H17orf62	13	55.1	48.5	32.5	39.5	74.5	86.2	NA	NA	NA
ENSDART00000148598	tefb	74	33.4	25.3	5.6	11.6	52.8	74.0	NA	NA	NA
ENSDART00000148596	gadd45ab	10	19.0	19.2	-7.0	7.3	29.9	41.3	NA	NA	NA
ENSDART00000130934	lnpb	77	48.3	38.6	13.1	23.2	69.5	94.7	NA	NA	NA
ENSDART00000075223	cox7a2a	725	15.8	14.2	3.4	8.7	20.5	27.6	99.72	16.41	-2.60330764398
ENSDART00000075222	gnl2	0	NA	NA	NA	NA	NA	NA	10.23	12.01	0.23143000596
ENSDART00000111038	PLXDC2	18	19.2	17.2	10.4	11.9	24.5	31.0	NA	NA	NA
ENSDART00000152624	olfm2b	1	-2.2	-2.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000152860	snx9b	250	29.5	25.7	7.7	15.0	38.8	56.5	NA	NA	NA
ENSDART00000006698	ebf1a	37	19.8	17.9	2.2	12.5	29.8	34.8	NA	NA	NA
ENSDART00000026120	ap3m2	9	66.3	54.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113848	zgc:171422	362	29.3	25.1	6.2	15.7	37.9	55.9	22.44	66.23	1.56141218228
ENSDART00000114239	CU457819.3	1	-8.4	-8.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000004041	zgc:162200	338	26.6	19.7	4.9	9.8	38.8	55.5	51.75	35.39	-0.548217100849
ENSDART00000113849	kif5ba	219	53.1	47.9	12.3	22.8	77.7	105.5	56.69	56.13	-0.0143222098575
ENSDART00000090657	znrf3	154	27.6	26.3	3.1	11.8	39.2	55.4	NA	NA	NA
ENSDART00000066765	bmi1a	779	28.3	23.5	5.6	13.1	40.2	57.2	NA	NA	NA
ENSDART00000128050	UTP14C	36	20.8	19.2	8.3	11.8	28.0	39.3	29.09	4.94	-2.55794034952
ENSDART00000093382	GALNT3	6	23.1	18.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000031700	eng2a	1	2.9	2.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007066	cdk8	263	34.8	32.4	8.8	17.0	48.5	67.1	37.47	104.75	1.48314236114
ENSDART00000029387	ppan	744	23.2	19.6	6.4	12.1	31.8	42.5	214.08	13.5	-3.9871187087
ENSDART00000064107	cxadr	136	33.3	30.8	8.9	17.9	45.7	55.3	NA	NA	NA
ENSDART00000129303	SLC6A3	4	31.8	24.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000039083	slco1c1	30	10.6	9.5	-3.3	4.4	17.4	20.7	NA	NA	NA
ENSDART00000080135	gfpt1	4	31.5	28.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000039080	wasb	1	21.6	21.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080138	ptcd3	407	20.3	17.4	5.8	10.3	26.9	37.8	53.08	8.7	-2.60908106463
ENSDART00000078041	CABZ01073424.1	33	35.8	27.8	9.0	13.7	55.1	65.9	NA	NA	NA
ENSDART00000104157	TMEM45A	18	38.8	29.8	9.4	20.2	56.8	74.3	NA	NA	NA
ENSDART00000044368	si:ch211-39i19.4	6	32.4	25.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000104151	entpd3	6	12.1	12.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000063824	CABZ01117079.1	8	23.0	22.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000067814	tk2	29	34.0	21.4	0.8	6.6	60.5	77.2	NA	NA	NA
ENSDART00000108646	piezo1	26	29.9	24.8	7.2	13.6	36.4	51.9	NA	NA	NA
ENSDART00000108647	alyref	1506	60.0	57.3	13.4	27.3	87.8	110.5	450.72	1773.98	1.97668637073
ENSDART00000140039	rpl8	790	25.9	21.5	6.8	12.3	35.9	51.2	320.89	14.02	-4.51652057668
ENSDART00000108643	tctn1	28	22.7	17.1	7.5	11.7	30.9	49.2	NA	NA	NA
ENSDART00000112146	CR388068.1	57	22.2	16.6	2.8	8.8	28.5	38.6	NA	NA	NA
ENSDART00000113843	ypel3	185	93.1	98.0	12.5	30.1	146.0	173.8	NA	NA	NA
ENSDART00000041842	ndufb10	162	22.0	20.4	6.3	10.3	30.1	40.1	69.61	22.38	-1.63708453864
ENSDART00000140032	si:dkeyp-69c1.9	1	14.8	14.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125463	haus3	383	20.3	17.6	5.7	10.6	26.4	38.6	NA	NA	NA
ENSDART00000056641	smarcd3a	1	-14.0	-14.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113972	zmiz1b	34	16.0	16.0	5.0	8.3	20.5	25.2	NA	NA	NA
ENSDART00000002750	tacc3	1692	11.1	9.0	0.5	4.2	15.1	24.7	127.39	4.73	-4.75126803799
ENSDART00000015841	gstt1b	111	17.9	15.8	4.0	8.9	24.9	32.3	NA	NA	NA
ENSDART00000025581	ets2	116	32.0	28.6	7.7	15.7	39.5	64.7	13.26	13.62	0.0386459278995
ENSDART00000136000	stab2	5	43.4	46.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000042901	taf6	43	110.7	121.7	47.3	74.8	143.3	159.8	NA	NA	NA
ENSDART00000099214	slc16a1	41	36.2	27.3	6.9	14.1	49.0	83.5	NA	NA	NA
ENSDART00000008243	slmo2	499	30.0	24.8	6.7	14.2	41.7	60.2	60.58	98.15	0.696146689558
ENSDART00000129547	CABZ01087568.1	51	16.5	15.3	5.0	9.4	20.1	29.7	NA	NA	NA
ENSDART00000123142	pex5	42	38.5	31.1	2.8	20.3	55.5	81.0	NA	NA	NA
ENSDART00000123143	CU856359.1	194	28.7	24.9	6.9	14.6	43.2	54.5	43.82	14.66	-1.57970438086
ENSDART00000126314	pcdh8	2	0.7	0.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123147	ZBTB8A	197	19.1	16.5	3.8	9.1	25.4	37.2	NA	NA	NA
ENSDART00000123145	RNF4	595	15.5	12.1	2.5	6.5	21.9	31.6	NA	NA	NA
ENSDART00000126318	CU683898.1	105	21.9	17.6	4.9	9.5	26.0	44.9	NA	NA	NA
ENSDART00000078221	mgrn1b	106	38.3	31.2	9.6	16.4	56.8	79.7	NA	NA	NA
ENSDART00000008302	insra	72	45.9	34.0	10.0	15.5	72.8	98.2	NA	NA	NA
ENSDART00000113864	FAXC	1	73.0	73.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000075958	slc13a2	4	15.2	14.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110097	CU075911.1	2810	16.2	13.6	3.7	8.2	21.0	30.7	165.14	88.28	-0.9035310756
ENSDART00000041849	tmem8a	10	17.3	18.3	4.2	11.2	22.2	32.1	NA	NA	NA
ENSDART00000002384	phox2a	1	15.1	15.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000065411	atg9a	24	31.4	25.1	9.7	14.4	45.5	64.7	NA	NA	NA
ENSDART00000064343	klf7b	22	16.3	12.5	0.6	5.9	20.3	33.8	NA	NA	NA
ENSDART00000019155	btg2	2016	46.9	41.5	10.3	21.9	66.8	90.5	43.35	835.27	4.26813872381
ENSDART00000075484	ube2a	79	47.5	26.6	2.6	10.6	79.7	119.7	NA	NA	NA
ENSDART00000122308	pum1	13	10.8	10.1	-6.0	-2.5	22.7	29.3	26.04	133.27	2.35555070271
ENSDART00000147026	shroom1	6	30.7	16.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144100	psmd1	246	33.9	28.3	8.3	14.3	46.4	73.3	47.91	83.16	0.795562944726
ENSDART00000146845	pth1a	48	23.8	19.8	8.0	12.1	34.3	40.2	NA	NA	NA
ENSDART00000127303	map7d3	177	27.5	23.0	5.1	13.5	36.3	55.9	24.33	10.96	-1.15048852198
ENSDART00000127304	AL929192.1	2	15.4	15.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000087894	zgc:153409	5	-2.7	-4.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000074574	APH1A	194	27.1	21.2	3.7	10.4	37.5	55.7	25.97	53.55	1.04404056096
ENSDART00000074575	SEPT7	352	57.7	44.1	8.7	22.0	86.2	125.9	21.04	192.04	3.19020023137
ENSDART00000018827	dachc	19	24.4	20.2	2.5	13.1	23.3	44.8	NA	NA	NA
ENSDART00000051779	atg4c	9	53.2	38.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000002498	elp4	39	28.5	24.2	3.6	9.5	38.4	59.3	NA	NA	NA
ENSDART00000098031	apeh	184	41.3	22.4	6.6	11.3	49.2	108.6	NA	NA	NA
ENSDART00000027386	acot8	14	20.8	21.8	10.3	13.2	27.1	29.1	NA	NA	NA
ENSDART00000085076	CHST15	38	24.7	22.3	9.0	16.1	35.1	41.4	NA	NA	NA
ENSDART00000124641	ulk1a	183	16.5	14.1	2.2	7.7	21.8	36.0	NA	NA	NA
ENSDART00000059360	hnrnpul1	16	46.5	27.7	-0.6	11.5	91.4	107.8	NA	NA	NA
ENSDART00000050542	HTRA4	2	50.8	50.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124646	rgmd	128	14.7	11.4	3.0	7.6	17.9	28.0	NA	NA	NA
ENSDART00000110809	rsad1	34	15.1	11.8	3.5	7.1	21.9	29.7	NA	NA	NA
ENSDART00000110808	si:ch73-221f6.7	14	11.9	9.6	6.7	7.2	11.7	24.0	NA	NA	NA
ENSDART00000061751	zp3a.2	118	54.8	43.2	13.8	22.6	78.3	112.9	49.38	7.63	-2.69417187431
ENSDART00000110807	SPEN	288	61.2	59.7	15.4	30.6	81.9	106.0	43.75	66.05	0.594275544527
ENSDART00000105776	fam207a	271	23.5	22.0	7.2	12.7	32.1	45.5	69.97	11.29	-2.63169100554
ENSDART00000142589	si:dkey-148f10.4	3	26.7	22.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000061758	MIER3	306	26.3	19.0	3.7	9.2	36.2	60.8	45.44	104.66	1.20367542411
ENSDART00000134896	si:ch211-12e13.2	113	17.8	13.7	2.4	6.6	23.7	35.7	25.79	8.15	-1.66193980867
ENSDART00000102416	cyp3c4	1	-13.6	-13.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134890	dusp11	138	105.1	110.6	51.9	79.3	136.5	156.3	NA	NA	NA
ENSDART00000102410	TAF15	400	87.0	89.8	12.2	38.7	130.4	150.6	195.57	1380.55	2.81948615342
ENSDART00000129962	BX324179.3	3	35.3	33.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134893	CPAMD8	1	28.6	28.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000055492	ddx5	194	73.4	77.4	15.3	40.7	103.4	124.1	123.86	906.49	2.87158075371
ENSDART00000093358	loh12cr1	68	37.6	37.2	11.1	19.2	51.8	62.4	28.07	19.85	-0.499890056482
ENSDART00000034913	SGMS1	256	32.0	27.9	7.3	16.1	43.6	60.3	NA	NA	NA
ENSDART00000083957	CAMSAP2	29	26.9	20.1	5.2	12.7	34.9	61.6	NA	NA	NA
ENSDART00000058890	ephx2	39	17.2	13.2	3.8	10.1	21.1	33.3	NA	NA	NA
ENSDART00000131177	adcy1b	2	20.0	20.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000104977	PICK1	50	37.9	30.9	7.6	15.9	56.8	67.8	NA	NA	NA
ENSDART00000036513	trib3	33	50.6	50.6	11.3	20.0	72.2	99.4	10.98	110.04	3.32507808531
ENSDART00000103320	dll4	4	21.4	18.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013446	eif2d	48	24.4	20.8	3.3	9.9	31.5	48.6	28.12	4.33	-2.69915766435
ENSDART00000066997	dram1	4	17.9	17.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000066999	ccdc53	61	25.0	21.2	6.7	10.8	33.3	50.8	NA	NA	NA
ENSDART00000113732	orc6	503	62.5	58.5	19.5	36.5	86.2	112.4	93.42	792.87	3.08528098891
ENSDART00000013449	chst13	37	37.9	36.2	5.2	16.7	46.6	75.3	NA	NA	NA
ENSDART00000100924	cwc25	110	38.9	31.0	7.8	15.6	55.9	82.9	153.77	108.63	-0.501351483247
ENSDART00000082395	PDCD1LG2	2	23.8	23.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017034	rnf2	999	16.7	14.0	2.5	7.9	21.7	32.0	45.68	57.57	0.333754561554
ENSDART00000146085	C10H9orf123	46	22.1	19.3	4.7	11.4	26.5	42.5	NA	NA	NA
ENSDART00000041597	arpp19a	17	39.2	18.4	6.8	14.2	30.2	114.3	NA	NA	NA
ENSDART00000073508	HYAL4	3	13.1	11.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125149	ndst2a	250	26.7	20.1	7.9	13.7	34.9	51.6	NA	NA	NA
ENSDART00000073500	ptprz1a	1	66.2	66.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000077883	pfkfb4	94	73.7	75.4	18.6	46.1	98.4	125.5	NA	NA	NA
ENSDART00000125663	si:dkey-165n16.1	84	30.3	28.5	11.0	16.2	41.5	55.1	NA	NA	NA
ENSDART00000045109	zgc:92242	3	74.4	69.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000015664	pcnx	72	31.2	22.5	7.9	12.2	42.7	66.9	7.85	3.55	-1.14487362939
ENSDART00000134763	C9H21orf33	379	15.7	12.8	2.9	7.2	20.4	32.2	NA	NA	NA
ENSDART00000058099	si:ch73-308m11.1	5	35.0	31.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000082955	sowahcb	20	38.7	41.1	13.4	16.7	50.9	64.5	NA	NA	NA
ENSDART00000021736	scocb	67	18.5	15.7	4.1	10.3	26.9	34.9	NA	NA	NA
ENSDART00000151106	zgc:56064	733	41.1	34.5	12.0	20.4	56.6	82.4	80.29	203.08	1.33875594666
ENSDART00000130734	strbp	54	71.6	67.6	22.3	32.8	106.1	123.8	9.19	53.51	2.54167176231
ENSDART00000025096	larp1b	457	27.1	16.7	3.6	7.7	36.2	69.1	26.14	95.1	1.86318619995
ENSDART00000066191	ift52	76	28.8	25.2	10.1	17.6	40.2	52.9	24.63	10.13	-1.2817824537
ENSDART00000054738	gid8b	98	57.8	46.9	12.9	24.6	85.5	118.0	42.09	212.92	2.33876205658
ENSDART00000059752	med16	489	21.6	18.0	4.5	9.4	29.8	41.3	33.14	19.4	-0.772516950147
ENSDART00000130739	plaa	189	21.8	16.0	3.1	8.4	32.9	48.6	29.72	21.47	-0.46911192468
ENSDART00000066197	glra1	2	31.4	31.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113368	RNF5	104	31.6	24.8	8.8	13.7	43.4	61.6	NA	NA	NA
ENSDART00000151950	serac1	31	40.4	34.8	10.5	18.9	61.4	78.2	NA	NA	NA
ENSDART00000055340	fus	61	33.8	24.0	8.8	12.8	39.4	74.3	11.8	38.65	1.71168155456
ENSDART00000112095	vars	164	31.8	27.4	7.7	14.4	44.5	61.0	20.38	29.54	0.535515774599
ENSDART00000112098	CR847925.1	184	51.2	34.7	9.8	17.3	76.5	116.6	NA	NA	NA
ENSDART00000058370	ARHGAP32	31	21.0	18.2	3.4	9.9	29.5	44.4	NA	NA	NA
ENSDART00000077089	nucb1	203	21.2	17.5	5.2	8.2	31.9	42.5	60.96	39.47	-0.6271063836
ENSDART00000101789	flot2b	29	38.2	32.6	6.7	11.2	60.5	72.5	NA	NA	NA
ENSDART00000023388	yod1	58	28.8	23.0	2.1	13.4	38.3	55.9	NA	NA	NA
ENSDART00000032341	pef1	172	13.5	10.3	-0.2	4.7	20.0	27.5	NA	NA	NA
ENSDART00000049464	fermt2	167	45.9	41.6	4.2	15.3	64.7	91.5	10.87	85.67	2.97843814812
ENSDART00000125272	slc2a10	68	26.2	20.4	7.0	12.7	36.3	51.4	15.99	2.5	-2.67716993882
ENSDART00000122953	gnl3	53	24.9	18.5	4.6	10.2	37.3	54.1	20.71	2.15	-3.26791898863
ENSDART00000109234	spata18	28	34.4	31.1	12.7	16.9	49.7	58.7	NA	NA	NA
ENSDART00000039868	usp4	333	36.6	27.6	8.9	15.8	50.0	76.3	51.72	64.77	0.324603468933
ENSDART00000109236	HSCB	225	15.4	12.2	2.8	6.1	22.1	32.5	NA	NA	NA
ENSDART00000109230	ulk3	33	16.4	11.8	1.9	7.4	19.2	28.0	NA	NA	NA
ENSDART00000091684	anapc7	59	23.6	22.2	2.6	11.5	30.7	50.6	14.27	27.23	0.932211647568
ENSDART00000091683	alkbh5	324	26.5	22.3	4.9	12.3	35.8	57.2	66.85	39.22	-0.769338024789
ENSDART00000028171	lta4h	341	25.3	20.8	5.4	11.1	35.8	53.6	18.57	19.26	0.052633887908
ENSDART00000135383	si:dkey-192p21.6	59	22.9	19.8	7.1	11.4	30.8	42.0	NA	NA	NA
ENSDART00000053834	psmc6	262	18.6	12.4	1.7	6.8	25.1	39.1	29.24	37.65	0.364706553607
ENSDART00000002463	tmed5	553	50.0	30.3	7.1	14.4	82.2	120.8	50.33	167.28	1.73277446409
ENSDART00000138091	BX324142.2	1	18.6	18.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005305	CABZ01065289.1	4	2.7	1.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000002464	neu1	19	25.9	25.2	5.0	18.4	37.3	50.3	NA	NA	NA
ENSDART00000002469	hspa4b	295	25.4	22.1	8.0	13.4	35.1	48.2	63.74	7.21	-3.14412785454
ENSDART00000035967	brd2a	397	18.5	15.2	2.3	7.8	25.7	37.9	111.02	12.76	-3.121119364
ENSDART00000046454	zgc:171445	56	32.6	25.0	7.0	12.8	52.0	65.9	NA	NA	NA
ENSDART00000101253	luc7l3	82	74.3	69.7	5.8	22.8	119.8	139.8	27.77	135.86	2.29052167703
ENSDART00000128025	rps26l	355	33.9	33.4	10.1	21.1	45.2	56.7	150.45	7.65	-4.29768054864
ENSDART00000144907	pidd	18	19.1	16.3	-1.4	5.7	28.8	42.4	NA	NA	NA
ENSDART00000144906	zgc:162358	14	15.1	13.6	2.5	6.5	19.1	29.1	NA	NA	NA
ENSDART00000077627	ret	1	56.7	56.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000101332	tmprss13a	4	9.9	8.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000131063	C7H4orf48	71	37.4	32.8	7.4	15.3	50.0	77.5	NA	NA	NA
ENSDART00000080632	zgc:64022	19	33.7	32.4	9.2	21.5	40.7	54.2	NA	NA	NA
ENSDART00000131067	fbxo42	186	53.5	49.7	16.9	27.8	77.2	98.7	46.13	43.44	-0.0866811892613
ENSDART00000037224	zgc:56530	118	27.4	25.2	8.4	15.9	35.6	48.1	NA	NA	NA
ENSDART00000006386	atp1b1a	8	39.9	40.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000024720	si:ch211-282j22.3	121	26.7	21.1	5.6	10.8	40.1	50.4	17.57	19.42	0.144429009411
ENSDART00000089569	camsap2	3	15.0	16.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000006300	ptplad1	79	35.9	39.0	13.5	23.7	48.9	59.8	NA	NA	NA
ENSDART00000003221	nsrp1	104	34.9	32.3	11.5	19.6	47.6	64.4	45.97	13.53	-1.76453082684
ENSDART00000104979	zgc:112023	14	30.9	25.5	13.6	18.4	40.5	56.2	NA	NA	NA
ENSDART00000091466	polr3b	117	17.0	14.2	2.8	8.1	19.0	35.5	11.57	3.13	-1.88615430217
ENSDART00000098865	vasp	87	48.4	39.6	18.4	25.5	53.7	93.7	17.4	21.64	0.314613193091
ENSDART00000133514	elovl7a	884	13.5	10.6	1.8	5.5	19.1	27.6	NA	NA	NA
ENSDART00000079594	C13H4orf32	34	57.8	45.3	9.4	18.2	81.4	135.3	NA	NA	NA
ENSDART00000079597	vps36	51	21.6	22.3	-0.8	7.6	33.6	43.8	NA	NA	NA
ENSDART00000002791	odz4	11	54.7	31.6	9.0	14.5	98.9	105.2	NA	NA	NA
ENSDART00000005021	tkt	1371	26.3	23.4	6.0	13.0	36.2	49.8	72.5	97.25	0.423717254971
ENSDART00000133519	rad9b	3	46.5	43.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000011955	gpsm1b	60	30.5	26.4	5.0	15.8	36.7	60.0	14.99	15.15	0.0153174104125
ENSDART00000005168	ddx55	170	18.0	15.8	4.8	9.9	23.3	33.1	25.29	5.26	-2.26543233237
ENSDART00000006380	tbx3a	2	24.5	24.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109976	acap3a	1	11.1	11.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000081754	sdha	373	28.6	23.8	6.4	13.3	39.7	55.8	29.03	40.56	0.482513080377
ENSDART00000086490	smyd4	38	24.3	23.5	1.9	13.4	33.1	51.2	NA	NA	NA
ENSDART00000006381	psen2	31	41.4	30.2	10.8	19.2	70.8	80.0	NA	NA	NA
ENSDART00000086495	C25H12orf4	31	26.5	16.9	0.4	6.8	48.3	64.6	NA	NA	NA
ENSDART00000060838	rer1	102	111.2	118.3	28.3	74.7	155.3	173.3	44.23	439.74	3.31355362281
ENSDART00000081813	zbtb24	9	37.8	26.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102081	afap1l2	4	26.0	23.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000008498	adh8a	4	25.1	19.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000081810	clic1	29	31.6	24.4	5.4	9.7	47.8	66.3	NA	NA	NA
ENSDART00000042737	rab18b	121	46.5	37.6	8.2	17.7	69.3	101.4	NA	NA	NA
ENSDART00000093367	trim3a	43	25.2	18.0	-6.6	8.2	28.7	51.5	NA	NA	NA
ENSDART00000081759	sema5a	35	30.5	28.9	7.3	13.5	47.1	56.1	NA	NA	NA
ENSDART00000008490	zgc:55512	296	36.7	27.9	4.8	13.9	51.3	84.7	NA	NA	NA
ENSDART00000077404	por	32	59.7	50.8	2.8	17.9	108.2	123.4	NA	NA	NA
ENSDART00000109970	DLC1	1	5.1	5.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000152626	rpl24	2051	33.3	32.1	7.4	16.8	46.7	59.5	792.79	43.49	-4.18818315103
ENSDART00000085051	hhip	11	20.8	21.5	5.8	16.2	26.5	34.1	NA	NA	NA
ENSDART00000139055	efcab7	52	53.1	47.1	13.3	32.0	74.1	88.3	NA	NA	NA
ENSDART00000087815	b4galnt1a	7	50.3	47.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000129956	SLC39A14	29	28.8	26.0	6.0	14.0	40.0	54.2	NA	NA	NA
ENSDART00000113058	gpsm2	108	32.2	25.9	7.8	15.5	45.4	67.0	NA	NA	NA
ENSDART00000129953	rhogd	16	54.0	56.6	20.9	39.8	64.0	84.0	NA	NA	NA
ENSDART00000003444	sh2d3cb	15	28.1	19.2	11.5	14.2	41.0	55.1	NA	NA	NA
ENSDART00000129407	plin2	6	22.7	23.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000129950	ANKRD66	43	24.0	20.9	8.4	12.7	33.1	41.5	NA	NA	NA
ENSDART00000114002	NTF4	12	21.8	17.6	9.1	13.3	26.7	29.7	NA	NA	NA
ENSDART00000020122	ywhah	339	25.7	22.5	6.5	12.5	32.5	49.7	NA	NA	NA
ENSDART00000133012	ylpm1	112	60.3	59.1	10.7	23.6	89.3	117.1	20.0	51.0	1.35049724708
ENSDART00000114006	CABZ01051901.1	14	29.0	23.4	11.5	18.9	33.8	51.9	NA	NA	NA
ENSDART00000150100	si:ch73-57f22.2	16	15.6	16.3	5.2	8.1	23.2	28.1	NA	NA	NA
ENSDART00000110249	C8H1orf228	30	50.0	48.1	18.8	30.7	67.2	81.3	NA	NA	NA
